mprid,pending_date,listing_date,photo_count,type,bedrooms,year_built,sqft,price
2412131603,2016-07-07,2016-06-24,24,single_family,4,1922,1723,729000
2443317785,2016-05-10,2016-05-05,23,single_family,3,1997,1038,329900
2464831484,2016-05-06,2016-04-20,36,single_family,3,1908,2568,2699000
2471789301,2016-07-19,2016-06-10,30,single_family,4,1992,1857,798000
2486285416,2016-06-09,2016-05-28,1,single_family,3,1994,1485,299000
2502003421,2016-08-04,2016-06-27,19,single_family,2,1920,1101,399900
2512883208,2016-04-12,2016-03-28,12,single_family,2,1932,1852,599000
2646334291,,2016-06-09,10,condo,1,2014,506,237056
2679971041,2016-04-29,2016-04-18,17,single_family,3,1963,1379,624500
2714287012,2016-06-06,2016-05-18,30,single_family,3,1956,1119,558888
2755362305,2016-04-03,2016-03-22,16,condo,1,1985,635,455000
2788356021,,2016-07-27,9,condo,3,2017,2249,1539990
2927852596,,2016-06-24,26,single_family,2,1948,944,978000
2949491972,2016-06-30,2016-06-24,28,single_family,2,1946,1046,469000
2974174285,2016-07-22,2016-07-13,28,single_family,4,1987,2758,1175000
1040883894,,2016-07-27,10,single_family,2,1950,1150,1350000
1101441723,2016-03-27,2016-03-16,35,single_family,4,1956,2315,1495000
1115205420,,2016-05-18,11,condo,3,1987,1336,469900
1140704435,2016-06-04,2016-05-26,7,single_family,3,1983,1475,490000
1148002812,,2016-07-08,25,single_family,4,2002,1985,649000
1211870126,2016-06-10,2016-05-25,30,single_family,3,1913,1474,899000
1225693374,2016-07-08,2016-06-29,30,condo,3,2010,1679,715000
1261546514,2015-10-15,2015-09-11,8,single_family,2,1942,916,214999
1264825030,2016-05-19,2016-05-04,27,single_family,2,1925,1402,869000
1292227757,2016-03-17,2016-02-27,15,single_family,2,1949,913,223500
1362829048,,2016-02-12,30,single_family,3,1984,2787,1150000
1489047940,2016-06-01,2015-10-20,18,single_family,3,1912,1869,1200000
1525248425,2016-06-21,2016-06-10,36,single_family,3,1945,1611,1095000
1531643123,2016-05-16,2016-04-19,14,mobile,3,,1440,89900
1581238776,2016-03-31,2016-02-29,12,single_family,3,1963,1425,680000
1608013393,2016-05-20,2016-05-08,12,condo,2,1985,861,380000
1618439297,2016-04-19,2016-02-19,23,condo,2,1969,1054,328000
1679540308,2016-04-27,2016-04-14,32,condo,2,2014,1454,1058000
1775101467,2016-05-02,2016-04-22,36,single_family,5,1978,2087,1099168
1823744069,2016-06-08,2016-05-23,24,single_family,4,1955,5978,14000000
1828978788,2016-05-05,2016-03-08,23,single_family,4,2008,1880,999000
1932249837,2016-06-05,2016-05-18,23,single_family,3,1997,1387,789800
1946722167,2016-06-16,2016-06-03,30,condo,2,1983,1203,350000
1984062826,2016-05-07,2016-04-27,26,condo,1,2002,823,545000
1992841111,,2016-08-01,32,single_family,4,1998,1970,882000
2064359591,,2016-07-13,19,single_family,4,1989,2328,440000
2187822484,,2016-07-29,25,single_family,3,1990,1690,379950
2190933227,,2016-07-29,24,single_family,3,1950,1852,850000
2197016197,2016-04-11,2016-03-10,7,multi_family,4,1949,4383,1895000
2211053687,2016-05-06,2016-04-28,30,single_family,3,1950,1484,619000
2273012428,2016-04-05,2016-04-01,28,single_family,4,1985,1831,389000
2283716314,2016-03-29,2016-03-11,30,single_family,2,1953,836,415000
2285937810,2016-04-11,2015-08-27,21,single_family,3,1980,3120,1398000
2367011198,2016-04-24,2016-03-10,21,condo,1,1904,605,599000
2392759640,,2016-04-15,21,condo,1,2006,691,798000
2411951571,2016-06-09,2016-06-02,24,single_family,3,1980,1405,799800
2430570020,,2016-03-10,17,condo,2,1985,936,419000
2474471409,2016-06-10,2016-05-19,20,single_family,3,1952,1202,1795000
2501117261,2016-05-12,2016-05-02,4,single_family,3,1992,1299,325000
2570203274,2016-05-19,2016-04-13,26,single_family,5,2002,2813,478000
2826558870,2016-07-29,2016-06-16,30,single_family,5,1890,2832,999000
2870105028,2016-05-02,2016-03-19,18,single_family,2,1942,861,420000
2907455988,2016-04-13,2016-04-01,22,single_family,5,1965,2076,799000
1002645490,2016-05-18,2016-03-15,29,single_family,4,1975,2696,1249000
1034416767,,2016-06-06,36,multi_family,6,1917,3620,1999000
1077422552,2016-04-25,2016-01-08,21,single_family,4,2016,3584,2225000
1228863396,2016-07-16,2016-07-06,25,single_family,3,1916,2005,1150000
1348223489,,2016-07-15,35,condo,1,1996,,1895000
1354335409,,2016-07-08,23,condo,4,1916,1314,499000
1523129861,,2016-06-10,36,single_family,2,1946,1170,789000
1630975572,2016-08-05,2016-06-19,14,single_family,2,1948,1350,850000
1715682986,,2016-05-06,16,single_family,3,1941,2162,712400
1839626300,2016-04-15,2016-04-06,27,single_family,3,1937,1719,925000
1933798224,,2016-08-04,1,single_family,4,1969,2191,550000
1951093840,,2016-02-01,23,single_family,4,1967,1664,2695000
1984492134,,2016-07-27,21,single_family,3,2001,1952,447500
1999031323,,2016-07-11,20,single_family,5,2001,3080,1001600
2112366529,,2015-08-31,4,land,,,,99000
2125132945,,2016-04-02,10,single_family,4,1893,2017,319900
2177143942,2016-06-02,2016-05-25,24,single_family,3,2000,3316,1749500
2184178981,2016-05-06,2016-04-28,19,single_family,3,1958,1276,542000
2323799977,,2016-07-21,13,condo,2,1973,1288,549950
2415786172,,2016-08-03,35,single_family,4,1954,2943,1625000
2504545787,2016-03-15,2016-02-18,7,single_family,5,2016,3075,643900
2514408454,2016-06-29,2016-06-25,29,single_family,4,2005,2652,592501
2541490798,2016-05-19,2016-05-09,30,single_family,4,1988,2284,765000
2594749241,2016-06-30,2016-06-28,30,multi_family,4,1930,2001,728888
2692371059,2016-07-20,2016-07-11,30,condo,4,2007,2693,875800
2695798061,2016-05-11,2016-04-26,32,single_family,3,2004,1850,818000
2814420600,,2016-06-05,1,condo,3,1970,,415000
2815857188,,2016-07-22,0,condo,4,1989,1826,435000
2936907455,2016-05-18,2015-11-20,5,single_family,2,1932,1147,599900
2954327647,2016-04-09,2016-04-08,25,single_family,4,2007,2481,520000
2970269920,,2016-06-09,22,single_family,3,1968,1555,829000
2985495701,2016-06-09,2016-06-03,24,condo,1,1986,655,399000
1012815944,2016-05-06,2016-04-28,16,single_family,2,1984,924,269000
1061033396,2016-05-24,2016-05-11,9,single_family,3,1950,1350,1550000
1131843364,2016-04-26,2016-04-21,16,single_family,3,1968,1302,334900
1147586375,2016-05-26,2016-05-13,24,single_family,2,1950,1434,875000
1172365965,2016-07-03,2016-06-24,24,single_family,3,1946,1809,989000
1180049444,2016-07-15,2016-07-01,36,single_family,4,1956,2040,1849000
1189273728,,2016-03-17,25,single_family,4,1972,3360,2750000
1191780664,2016-04-09,2015-12-17,12,single_family,4,2005,2521,649000
1226513225,2016-04-15,2016-03-29,25,condo,2,2010,1630,699000
1232056895,2016-06-26,2016-05-25,8,single_family,3,1950,1352,540000
1298648750,2016-05-11,2016-03-11,8,single_family,3,1908,1571,850000
1431732248,,2016-07-28,36,single_family,3,1977,2050,2288000
1478088846,2016-04-15,2016-04-06,25,condo,3,1985,1328,910000
1489818141,2016-04-21,2016-03-16,36,condo,2,2015,,875000
1549698154,,2016-07-05,17,single_family,4,1955,,425000
1638880504,,2016-05-16,10,multi_family,,1906,4926,3300000
1675381320,,2016-06-02,1,land,,,,198000
1716556671,,2016-07-18,36,single_family,6,2005,5550,2598950
1769314577,2016-06-29,2016-03-24,28,multi_family,4,1942,1569,430000
1872882042,,2016-07-07,20,single_family,4,1959,2580,848000
1982427130,,2016-08-04,23,single_family,4,1965,1959,849000
2114363637,2016-04-26,2016-03-01,20,condo,3,2005,1865,849000
2169490789,,2016-07-13,18,condo,4,1992,1865,785000
2263277672,2016-05-26,2016-05-05,33,single_family,2,1900,1045,1295000
2265760272,2016-04-20,2016-04-15,16,condo,2,2010,1347,300000
2331720809,2016-05-18,2016-05-09,21,single_family,3,1950,1406,649000
2359609368,2016-03-04,2015-12-17,24,single_family,1,1923,750,219900
2363703761,2016-03-13,2016-03-08,30,single_family,4,2004,3085,474900
2369249569,2016-04-20,2016-04-07,32,single_family,5,2001,3121,3000000
2426814384,2016-05-02,2016-03-19,1,multi_family,2,1943,1325,449950
2456693445,2016-04-12,2016-04-06,26,condo,2,1984,1213,599900
2535692688,,2016-04-08,24,single_family,4,2001,2321,649000
2585343703,2016-07-28,2016-07-14,12,condo,2,1981,1261,395000
2590804859,2016-05-11,2016-04-06,27,condo,3,2004,1605,738000
2599876228,2016-05-26,2016-04-12,30,single_family,2,1926,1328,975000
2626279439,2016-07-01,2016-06-15,16,single_family,3,1949,1440,1130000
2656335354,,2016-06-02,28,single_family,4,1960,1713,1200000
2752197848,2016-03-16,2016-03-16,1,single_family,3,1947,1719,628000
2818290847,2016-04-25,2016-04-20,13,condo,2,1987,922,469900
2925719480,2016-04-12,2016-03-16,25,single_family,3,1964,2307,975000
2947282795,,2016-07-09,27,single_family,3,1961,1354,485000
2975155304,,2016-04-23,25,single_family,5,2004,3500,629900
1031572421,2016-03-24,2016-03-17,18,single_family,3,1975,1579,838000
1136929202,2016-07-30,2016-07-19,23,multi_family,3,1908,2180,279000
1137602251,2016-06-17,2016-04-28,29,condo,3,1972,1375,425000
1200576283,2016-04-21,2016-04-13,26,condo,1,1971,695,299000
1215985185,2016-05-15,2016-04-29,24,single_family,3,1960,1810,1399000
1227808577,2016-05-22,2016-04-12,12,single_family,2,1947,747,450000
1356075689,2016-04-13,2016-04-01,21,single_family,3,1951,1588,949000
1419946366,,2016-03-15,1,single_family,3,1947,1364,279000
1526248766,2016-08-04,2016-07-27,6,single_family,3,1950,1040,415000
1573043417,2016-05-10,2016-04-27,11,single_family,4,1974,1880,828888
1643162208,,2015-06-11,17,single_family,3,1991,1928,979000
1758443591,,2016-06-17,13,condo,2,1970,976,496000
1879343633,2016-05-27,2016-05-02,12,single_family,1,1936,710,585000
1897644298,,2016-05-11,16,single_family,4,1988,1863,904999
2018857599,2016-05-16,2016-04-25,5,condo,1,2010,793,699000
2023410770,2016-01-20,2016-01-20,2,single_family,4,2002,2243,370000
2024405364,2016-06-03,2016-05-17,30,single_family,4,1999,1970,899000
2039966538,2016-03-28,2016-03-14,30,mobile,2,2007,1388,169000
2117630231,2016-07-05,2016-06-17,35,single_family,4,1990,2280,1150000
2136653257,,2016-04-15,19,single_family,3,1985,1689,695000
2149352659,2016-05-06,2016-05-04,17,single_family,3,1967,1209,499950
2243874708,,2016-07-22,18,multi_family,,1963,2352,699000
2427357870,,2016-03-28,12,condo,1,2015,935,850000
2471272653,2016-03-23,2016-02-24,1,multi_family,6,1968,2884,699000
2491765772,2016-04-21,2016-04-08,26,single_family,3,1920,1832,849000
2496475802,2016-05-20,2016-05-04,18,single_family,2,1924,1050,639000
2514585155,,2016-05-13,36,single_family,4,1941,,2595000
2577238681,2016-04-24,2016-03-30,35,condo,3,1977,1546,1279000
2613278638,2016-04-18,2016-02-27,1,single_family,2,1924,1038,495500
2637355647,2016-05-22,2016-05-12,23,single_family,2,1953,1020,788000
2660236875,2016-04-12,2016-03-18,12,condo,2,1987,1166,485000
2720794031,2016-05-25,2016-05-18,14,single_family,4,1963,1522,649000
2743635792,2016-05-13,2016-05-02,6,single_family,4,1961,,449000
2767502840,,2016-07-22,1,single_family,3,1954,1040,799888
2827036085,2016-07-29,2016-07-16,5,single_family,3,1954,912,289950
2873347012,,2016-08-03,23,condo,2,2006,1145,539000
2918378823,,2016-07-14,36,single_family,2,1940,,738000
1045552225,2016-03-21,2016-03-15,30,single_family,4,1922,2060,1288000
1072889986,2016-02-29,2016-01-13,1,single_family,4,2013,,689990
1075933078,2016-03-21,2016-03-16,18,single_family,3,1957,1188,499000
1077750886,,2016-07-29,14,single_family,2,1925,1235,329000
1146216646,2016-05-18,2016-04-15,27,condo,2,1980,780,230000
1147123744,2016-07-18,2016-04-07,13,single_family,4,2016,3244,1470060
1262429922,2016-05-04,2016-04-28,23,single_family,3,1978,1690,1498000
1287907170,2016-03-10,2015-09-21,5,single_family,4,1950,1900,599000
1300110467,,2016-01-01,28,single_family,5,1978,3545,859000
1350858457,2016-07-15,2016-06-29,24,condo,2,1987,1332,659000
1353830684,2016-06-24,2016-06-13,22,single_family,3,1948,1875,779000
1369037817,2016-05-25,2016-05-13,25,condo,2,1900,1550,1695000
1396074699,2016-04-28,2016-04-01,29,single_family,6,2016,5752,6550000
1412579082,,2016-05-04,5,single_family,4,1990,,535000
1545065805,2016-07-21,2016-06-22,30,condo,2,1964,1081,545000
1582609606,,2016-07-14,28,single_family,3,1900,1220,495000
1635437000,2016-05-13,2016-04-15,36,condo,2,2004,1201,1199000
1763232005,2016-03-31,2016-03-16,30,single_family,4,1956,2350,549000
1772307225,2016-07-12,2016-05-20,27,single_family,4,1997,2307,529900
1807893387,,2016-07-14,4,single_family,4,1975,2014,975000
1875190666,,2016-07-28,36,single_family,3,1953,1070,1098888
1905707926,2016-06-09,2016-05-29,12,single_family,4,1952,1205,260000
1908066350,,2016-05-06,30,single_family,4,1966,2001,899998
1935326127,2016-04-01,2016-03-18,30,single_family,3,1957,1580,479950
2031547188,2016-06-04,2016-04-29,36,single_family,3,1941,1990,1595980
2058134253,2016-08-05,2016-08-01,17,single_family,3,1949,950,674900
2062577062,,2016-06-03,27,condo,4,1969,1730,699000
2130880124,2016-03-17,2016-03-11,11,single_family,3,1982,,194000
2147113889,2016-04-11,2016-03-04,0,single_family,3,1955,950,599000
2235726003,2016-01-26,2016-01-17,26,condo,2,1973,1050,499000
2532386934,,2016-07-08,18,single_family,4,1964,2110,1789000
2583483554,2016-04-15,2016-03-18,13,condo,2,1980,1000,309950
2789359146,2016-06-16,2016-05-20,36,condo,1,1908,,629000
2809257968,2016-08-05,2016-08-01,20,single_family,3,1994,1343,575000
2837702398,,2016-06-11,10,single_family,4,1951,2632,1225000
2902503529,,2016-06-18,21,condo,2,2016,1249,5500
2912206433,2016-06-08,2016-05-25,13,single_family,3,1957,1000,399950
1031087506,,2016-07-08,33,single_family,3,1916,2440,1850000
1122864534,2016-05-05,2016-04-26,15,condo,1,1966,819,325000
1161275235,,2016-07-07,19,single_family,3,1978,1581,524950
1164118819,2016-05-18,2016-05-14,27,condo,3,1977,1698,749000
1247370935,2016-06-22,2016-06-15,30,single_family,4,1994,3349,1200000
1381201158,2016-06-20,2016-05-06,15,single_family,3,1981,1814,679000
1387413076,2016-05-13,2016-03-25,17,single_family,2,1942,1350,999000
1411994535,2016-07-06,2016-06-22,30,single_family,4,1965,1702,935000
1462931545,2016-05-02,2016-03-30,13,single_family,3,1924,1125,669000
1470521661,,2016-02-11,7,land,,,,248000
1482728107,,2016-07-17,15,single_family,3,1973,1641,675000
1504744055,2016-04-21,2016-04-06,18,single_family,3,1950,1368,838000
1541571030,2016-03-31,2016-03-25,30,single_family,3,1962,1547,825000
1601846842,2016-05-07,2016-04-23,18,single_family,3,1960,1498,599000
1606777319,2016-06-10,2016-05-18,30,single_family,5,1920,2751,698000
1610399267,,2016-07-14,22,condo,2,1938,1510,879000
1618883339,2016-04-21,2016-04-14,18,single_family,4,1998,1973,499900
1679692247,2016-04-07,2015-10-21,1,multi_family,5,1940,2308,550000
1760903846,,2016-08-04,0,land,,,,79000
1796667654,2016-06-08,2016-05-25,8,mobile,3,2003,1080,245000
1835332920,2016-02-11,2016-01-26,1,single_family,3,1987,,1998000
1885346079,,2016-05-20,25,multi_family,,1928,4344,1850000
1910116680,2016-03-15,2016-02-29,24,single_family,3,1974,1176,315000
1928921335,,2015-10-19,15,multi_family,,1900,6570,4395000
1993684439,2016-06-02,2016-05-17,30,condo,3,2011,1542,529888
2031481767,2016-05-03,2016-04-20,36,condo,2,1904,1380,1295000
2116372300,2016-07-19,2016-03-11,16,single_family,3,1951,1052,300000
2163642298,,2016-07-18,30,single_family,3,1965,2544,1295000
2169370797,2016-05-16,2016-05-09,17,single_family,4,2003,2609,515000
2178236026,2016-03-16,2016-03-03,8,single_family,2,1923,963,225000
2194802924,2016-07-14,2016-07-06,20,condo,3,1981,1456,599900
2203651399,2016-07-04,2016-06-27,11,single_family,3,1925,988,320000
2221017328,,2016-04-26,1,single_family,4,1925,959,479000
2280391085,2016-07-14,2016-07-08,30,condo,2,1988,871,197000
2308661750,,2016-07-22,6,single_family,4,2007,1791,899000
2323848585,2016-08-01,2016-06-17,16,single_family,2,1900,1132,325000
2327375215,2016-05-27,2016-05-11,16,single_family,4,1968,1795,589000
2402944127,,2016-06-10,28,condo,1,1928,,888000
2510610967,,2016-07-13,1,single_family,2,1928,,248000
2529657777,2016-05-31,2016-04-28,32,single_family,2,1909,1632,1469000
2752148229,2016-07-12,2016-04-07,36,multi_family,,1918,4400,1390000
2752665522,2016-04-04,2016-02-24,30,single_family,4,1983,3367,1295000
2762477838,2016-07-14,2016-06-24,30,single_family,4,1975,2339,726500
2763517491,,2016-04-23,3,multi_family,3,1982,2670,730000
2769804585,2016-06-15,2016-05-26,22,single_family,2,1931,1450,899000
2827615954,2016-08-05,2016-06-23,21,single_family,3,1959,1100,885000
2946846854,,2016-06-06,1,multi_family,,1900,3488,1050000
2992602124,2016-07-18,2016-05-09,36,single_family,2,1895,1020,975000
2993367101,,2016-08-04,24,single_family,4,2000,2275,1075000
1090048647,2016-05-18,2016-04-17,20,single_family,3,1943,1050,369000
1165927058,2016-04-23,2016-04-01,19,condo,2,1900,1585,1300000
1263980173,2016-07-28,2016-06-04,30,single_family,4,1980,1963,599950
1273610619,,2016-04-29,17,condo,1,2012,837,945000
1364001076,2016-07-22,2016-07-14,12,single_family,2,1949,745,299000
1417150776,,2016-04-22,18,condo,1,1961,426,625000
1450172864,2016-07-20,2016-05-16,21,condo,3,2012,1726,579000
1498989692,2016-04-13,2016-03-20,12,single_family,2,1922,898,310000
1506077435,2015-12-17,2015-12-14,25,single_family,3,2003,2176,410000
1589524074,2016-07-07,2016-06-20,11,condo,1,1965,842,260000
1600303744,2016-07-02,2016-06-14,30,condo,4,2005,1692,769888
1632359426,2016-07-14,2016-06-20,30,single_family,4,1996,4205,2490000
1696004244,,2016-02-13,1,single_family,4,1950,2528,620000
1828036592,2016-07-01,2016-06-15,30,single_family,3,1966,2561,1198000
1838199587,2016-04-15,2016-03-31,29,single_family,4,1909,1727,1495000
1899573230,2016-04-13,2016-03-30,18,single_family,3,2009,1687,679900
2058610089,2016-07-18,2016-06-07,30,single_family,4,1957,1800,535000
2068396908,2016-04-28,2016-04-01,19,single_family,3,1956,1290,888000
2073006115,,2016-04-26,1,single_family,5,1990,2506,499000
2087756977,2016-07-21,2016-06-16,25,condo,0,2004,412,580000
2108620983,2016-05-19,2016-05-09,20,single_family,3,1947,1200,415000
2128475507,2016-06-09,2016-05-31,5,condo,1,1978,611,185000
2151628174,2016-07-18,2016-07-12,36,single_family,4,1963,2502,1099000
2190609206,2016-03-31,2016-03-08,12,single_family,5,1938,,419900
2229474435,2016-05-13,2016-04-29,15,multi_family,5,1930,2000,599000
2299949805,2016-07-25,2016-07-25,1,single_family,4,1998,2180,858000
2348739972,2016-05-26,2016-05-21,25,single_family,3,1989,1520,810000
2354464406,2016-07-28,2016-07-08,25,single_family,3,1956,1316,549999
2409030306,,2016-08-03,17,single_family,4,1987,2206,1010000
2437564645,2016-04-11,2016-03-24,14,single_family,3,1962,1581,730000
2634184006,2016-06-04,2016-05-05,32,condo,2,1910,1149,1195000
2651502123,2016-06-22,2016-06-09,30,condo,3,1911,1010,795000
2654021686,2016-06-24,2016-06-10,29,single_family,2,1919,1116,399999
2763808039,2016-05-11,2016-05-03,29,single_family,5,1984,3650,1479000
2816017500,,2016-06-06,7,condo,2,2016,1815,1500000
2818524928,2016-06-29,2016-06-16,13,condo,1,1931,612,387500
2937139305,,2016-05-12,23,single_family,3,1977,2773,2495000
2941787032,2016-07-19,2016-07-01,25,single_family,5,1995,2761,459000
2946447537,2016-05-26,2016-05-13,30,single_family,3,1942,1874,789000
2961656962,2016-07-25,2016-07-15,25,condo,2,2006,1528,699000
1331052418,2016-04-28,2016-04-11,25,condo,1,2005,788,910000
1485521001,,2016-07-05,15,mobile,2,1976,1760,95000
1648214785,2016-07-28,2016-07-21,20,condo,2,1973,1281,439000
1659182742,2016-05-26,2016-05-11,29,single_family,3,1950,2080,1198800
1660724769,2016-07-29,2016-07-20,17,single_family,4,1973,2415,1300000
1762263488,,2016-05-09,19,single_family,2,1948,1060,1099000
1796901891,,2016-05-03,25,single_family,3,1982,2546,2550000
1848798886,2016-04-14,2016-03-16,28,single_family,3,1960,2128,1095000
1895448818,2016-06-18,2016-06-06,16,condo,2,1978,1260,878878
2000143707,,2016-06-10,25,condo,1,2003,1228,1149000
2217512067,2016-07-14,2016-06-27,30,single_family,3,1953,1167,475000
2219922859,,2016-03-06,25,single_family,3,1950,2240,1980000
2316444277,2016-08-05,2016-05-04,14,single_family,3,1933,1970,599000
2387380078,2016-04-11,2016-03-17,19,condo,1,1972,680,389000
2415061978,2016-06-23,2016-06-02,29,condo,2,1990,1028,350000
2465751882,2016-03-10,2016-03-02,24,single_family,4,1990,1813,359000
2476374968,2016-05-20,2016-05-11,19,condo,2,2013,,721500
2477699604,2016-06-25,2016-05-17,20,condo,3,1987,1150,655000
2517335528,,2016-06-16,10,condo,3,2007,1246,599000
2586218551,2016-06-13,2016-06-13,25,single_family,5,1907,2680,2450000
2598231605,2016-06-16,2016-06-08,14,single_family,5,1957,1775,2588000
2626070729,2016-08-02,2015-11-20,11,condo,2,1985,1120,535000
2673681656,2016-07-14,2016-07-06,18,single_family,4,1957,1445,749888
2739424282,2016-05-27,2016-04-29,17,condo,2,1985,1177,628000
2790482628,2016-04-26,2016-04-17,16,single_family,3,1977,1790,1079000
2894943742,2016-06-28,2016-06-20,20,single_family,4,1989,2046,385000
2917675967,2016-04-06,2016-03-25,19,single_family,2,1929,1079,269000
2938370335,2016-06-02,2016-05-13,17,single_family,2,1940,780,698500
2973297938,2016-06-02,2016-05-19,30,condo,2,2004,1195,649000
2994719191,2016-05-16,2016-04-15,9,single_family,2,1950,1274,729500
1019097502,2016-06-18,2016-06-12,30,condo,2,1986,990,498888
1063901590,2016-03-11,2016-03-03,18,single_family,4,1964,1333,639950
1191305623,2016-04-01,2016-03-29,27,single_family,3,1970,1390,858888
1191461719,2016-03-30,2016-03-17,1,single_family,2,1949,1326,599000
1224193781,2016-04-26,2016-04-13,10,condo,2,1979,865,328000
1270103160,2016-05-29,2016-05-17,30,single_family,4,1998,2463,1059000
1366360967,2016-05-25,2016-02-22,3,single_family,4,1923,3143,1700000
1379518229,,2016-06-11,15,single_family,3,1952,1421,574999
1402262713,2016-06-03,2016-05-18,21,single_family,2,1938,1132,749000
1414704830,,2016-06-23,28,condo,2,2009,1323,1999999
1568716226,,2016-06-13,30,single_family,5,2006,3250,535000
1574637168,,2016-05-25,7,single_family,2,1895,2103,409000
1703055731,2016-07-05,2016-06-01,10,single_family,4,1974,1204,277000
1851512667,,2013-05-24,0,land,,,,75000
1933757684,,2016-05-29,5,single_family,4,2016,2327,950880
1953895052,2016-04-01,2016-01-04,1,condo,3,1999,1363,360000
1959214666,,2016-04-28,13,single_family,3,1948,1254,699000
1961678560,2016-05-27,2016-05-19,26,single_family,5,1956,2363,1469988
1977414110,2016-07-05,2016-02-03,11,single_family,3,1950,3300,449000
2087714790,2016-06-15,2016-05-17,30,single_family,4,1953,1298,399000
2090670508,,2016-06-16,19,condo,3,1982,1690,649000
2115655136,2016-05-26,2016-05-11,32,single_family,2,1955,,948000
2160690065,,2016-08-04,27,condo,3,1979,1389,568000
2184529843,,2015-10-15,0,land,,,,399000
2273133672,,2016-07-07,36,condo,2,2009,1318,1988888
2332800328,2016-04-30,2016-04-16,22,single_family,5,2005,2763,590000
2442337895,2016-06-25,2015-07-26,18,single_family,10,1916,16000,34900000
2594254696,,2016-06-16,17,single_family,3,1960,1800,1895000
2622867389,,2016-07-28,12,single_family,4,1961,2992,1105000
2772844465,2016-07-09,2016-06-02,20,single_family,3,1953,1180,799000
2794966586,,2016-06-14,14,single_family,3,1959,1392,1095000
2799023468,2016-04-15,2016-04-15,1,single_family,4,1898,1160,249000
2801123018,2016-04-11,2016-03-10,0,single_family,3,1959,1400,1395000
2844118407,2016-05-26,2016-05-17,21,single_family,3,1945,1690,515000
2878529394,2016-04-15,2016-04-09,30,single_family,4,1996,2266,998000
2932417231,2016-05-12,2016-05-06,12,single_family,3,1930,1520,899000
2994567315,,2016-07-06,24,single_family,3,1997,1887,975000
1188321199,2016-05-31,2016-05-20,1,single_family,4,2006,2805,700000
1204727722,,2016-07-20,26,single_family,1,1920,700,975000
1284401787,,2016-05-26,24,multi_family,5,1906,2288,1329000
1286884052,,2016-08-02,30,single_family,3,2012,1626,829900
1290799392,2016-04-22,2016-04-04,30,single_family,3,1930,2784,1398000
1308901253,,2016-08-05,35,condo,2,1911,,1295000
1309633215,2016-05-22,2016-05-11,30,single_family,4,1970,1432,629000
1381146558,2016-05-30,2016-05-25,23,single_family,3,1972,1130,629499
1400768040,2016-03-24,2016-03-09,22,condo,1,1966,759,439000
1494194031,,2015-01-12,12,land,,,,445000
1556100743,,2016-07-19,22,single_family,4,1934,2964,1750000
1609673973,2016-05-23,2016-05-18,30,condo,2,1985,886,395000
1776360102,,2016-06-13,9,single_family,4,1927,,389000
1833260641,2016-07-15,2016-06-25,23,single_family,3,2000,1972,459950
1866635946,2016-04-11,2016-02-23,0,single_family,3,1937,1380,777000
1868157491,,2016-08-04,28,single_family,3,1911,1270,679000
1888235610,2016-04-01,2016-01-29,25,single_family,4,1966,5364,1775000
1901077839,2016-07-18,2016-07-13,20,single_family,2,1947,1160,650000
1926479456,2016-05-17,2016-05-04,17,single_family,3,1956,1977,1695000
2000789272,,2016-07-11,20,single_family,5,2014,4129,1550000
2064039544,2016-06-22,2016-06-13,24,single_family,3,1950,1770,669000
2078513126,2016-06-22,2016-06-08,30,single_family,3,1947,1548,695000
2086286455,2016-05-02,2016-04-26,19,condo,2,2005,903,199500
2156612364,2016-05-11,2016-04-30,24,single_family,3,1937,2090,1190000
2158490182,2016-06-21,2016-06-06,14,condo,2,1985,1436,1150000
2189238468,2016-03-26,2016-03-04,36,single_family,4,1927,3305,2528000
2255196495,,2016-08-02,17,condo,3,1976,1168,499000
2305834613,,2016-08-05,2,single_family,3,1924,1173,249000
2528649425,2016-06-09,2016-05-25,30,single_family,5,2002,4833,3075000
2544234293,2016-05-07,2016-05-05,21,single_family,3,1984,1592,798000
2838392567,2016-03-15,2016-03-10,30,single_family,5,2004,4200,1349900
2975785005,2016-05-23,2016-03-23,23,single_family,3,1951,1158,1195000
1000669966,2016-05-21,2016-05-18,13,condo,1,1974,758,265000
1002571814,2016-05-06,2016-05-03,17,single_family,3,1999,1388,569000
1126391164,2016-08-03,2016-07-29,12,condo,2,1969,877,214786
1141636083,,2016-07-09,12,single_family,3,1987,1475,479500
1159171009,2016-05-03,2016-04-20,13,condo,1,1986,1000,425000
1159411938,,2016-07-30,21,single_family,4,1978,2328,610000
1174926001,2016-04-11,2016-03-02,17,condo,2,1974,815,375000
1239318342,2015-11-29,2015-11-20,5,single_family,3,1963,,247500
1267769040,2016-04-28,2016-04-06,30,single_family,5,1927,3522,1950000
1382118163,2016-06-29,2016-05-11,11,multi_family,,1904,5822,3500000
1643851521,,2016-06-29,30,single_family,3,1971,2016,799999
1860105082,2016-04-26,2016-04-21,16,condo,2,1971,882,405000
1998090198,2016-05-02,2016-04-19,17,single_family,3,1991,1441,379000
2082683887,2016-03-16,2015-09-30,25,single_family,3,1954,1226,415000
2146474957,2016-06-09,2016-04-05,17,single_family,4,1989,2562,664000
2161237528,,2016-07-24,14,condo,2,2006,899,350000
2175172728,2016-06-01,2016-04-11,36,condo,2,2006,1259,1299000
