mprid,pending_date,listing_date,photo_count,type,bedrooms,year_built,sqft,price
2675246368,2016-06-22,2016-06-03,25,condo,2,1900,900,885000
2689559760,2016-05-12,2016-05-02,24,single_family,4,1992,2002,624000
2712865863,,2016-05-08,0,single_family,4,1971,2177,1299000
2841028483,2016-07-30,2016-07-14,15,single_family,4,1974,1404,579000
2844201163,,2015-10-13,1,multi_family,7,1880,1200,688888
1020455462,,2016-07-23,1,single_family,3,1964,1250,330000
1033151776,2016-07-27,2016-07-26,1,single_family,3,1954,1366,350000
1080334678,,2016-05-23,27,single_family,3,1975,2036,1175000
1117534585,2016-04-25,2016-03-08,5,single_family,4,2016,2960,813500
1182903116,2016-06-05,2016-04-15,9,single_family,4,1964,1548,675000
1196980593,,2016-07-01,30,single_family,2,2003,2647,698000
1220496290,,2016-07-29,3,single_family,2,1944,780,654000
1324049570,,2016-05-04,22,single_family,4,2004,3003,1049000
1328066221,,2016-07-20,30,condo,2,1985,1241,565000
1360999836,2016-07-09,2016-07-03,1,condo,3,1979,1550,849111
1370832358,2016-06-17,2016-06-07,28,condo,4,2015,2077,875000
1424049439,2016-06-02,2016-05-20,20,condo,1,1928,1000,475000
1459677271,2016-05-24,2016-05-13,21,single_family,4,1951,1621,519800
1481893735,2016-04-15,2016-03-16,3,single_family,3,1992,1768,369000
1499916785,2016-06-14,2016-04-14,36,condo,2,2000,1705,1275000
1632938897,2016-07-27,2016-03-02,30,condo,2,1969,,553500
1809307109,,2016-06-01,1,single_family,2,1944,1115,598888
1812374836,2016-06-15,2016-06-03,4,condo,1,,512,699000
1834701050,,2016-04-19,15,single_family,4,2008,2170,1320000
1976401419,2016-07-04,2016-06-10,28,single_family,4,1994,1672,484950
2085511086,2016-03-28,2016-03-08,29,multi_family,5,1902,1776,539000
2094525347,,2016-06-22,30,single_family,4,2008,3511,1500000
2259001687,,2016-04-08,25,condo,2,2001,1222,998000
2610916363,2016-03-14,2015-08-24,1,multi_family,6,1989,1920,450000
2612014745,2016-06-22,2016-06-05,1,single_family,3,1960,1690,679900
2652313289,,2016-05-13,12,single_family,5,2016,4564,1707632
2718204520,2015-05-19,2015-01-24,25,single_family,3,1940,3400,3508888
2873967021,2016-07-09,2016-06-15,24,single_family,6,2000,2597,829950
2914582894,2016-05-24,2016-03-16,13,single_family,4,1992,2241,426900
2930707674,2016-07-30,2016-07-18,30,single_family,4,1956,2591,789000
2982380160,,2016-03-10,18,single_family,3,1971,2392,1749000
1028023597,,2016-07-06,30,condo,3,1989,2097,759000
1046029743,,2016-04-21,2,single_family,0,2016,,1890000
1300744292,,2016-04-06,8,land,,1920,,18000000
1307162290,2016-06-14,2016-05-09,6,land,,1942,,675000
1362014609,,2016-07-26,25,single_family,3,1916,1356,599000
1429478101,,2016-04-25,36,single_family,2,1907,1380,1499000
1466266768,,2016-05-06,8,condo,1,2016,693,821000
1520613049,,2016-06-29,2,single_family,4,1998,1856,449000
1568007163,,2016-03-03,2,single_family,4,2016,3526,1499888
1667802149,2016-07-16,2016-07-08,12,single_family,3,1949,1450,299000
1682883484,2016-07-24,2016-07-23,26,single_family,6,1996,3572,1595000
1695867989,,2016-04-19,36,condo,2,2000,1407,1199000
1714632750,,2015-09-18,36,single_family,7,1906,10341,6995000
1714702699,,2016-07-15,23,single_family,2,1949,1130,899000
1741283953,2016-07-15,2016-07-15,25,single_family,3,2006,2220,484500
1803352904,,2016-06-23,29,single_family,10,2010,21582,39000000
1898459808,2016-05-11,2016-05-03,25,single_family,3,1940,1557,1250000
1916156970,2016-05-30,2016-02-28,1,single_family,3,2016,,438000
1964910333,2016-07-18,2016-04-29,6,land,,,,240650
1985027920,,2016-07-27,6,single_family,1,1953,510,599000
2414385291,2016-05-29,2016-05-13,26,single_family,3,1959,1160,850000
2592559539,,2016-04-13,7,condo,1,1991,495,625000
2635768282,2016-05-13,2016-04-29,26,condo,2,1965,,799000
2655020712,2016-05-24,2016-03-19,32,condo,2,1912,1485,1685000
2669242454,2016-07-21,2016-07-15,30,single_family,2,1952,773,475000
2709894919,,2016-05-13,36,condo,3,1999,1936,1549000
2807445601,2016-06-27,2016-05-11,30,single_family,4,2012,3533,1879000
2819598179,,2016-06-14,2,mobile,2,1970,900,149900
2823754419,2016-06-17,2016-06-07,13,single_family,5,1976,2694,895000
2849889096,,2016-01-11,0,single_family,2,1902,,725000
1264416174,2016-07-12,2016-06-29,32,condo,3,1904,1151,895000
1330628523,,2016-06-30,5,condo,2,1972,1100,578000
1483756329,2016-07-13,2016-07-01,34,single_family,4,1959,1812,825000
1483788336,2016-06-08,2016-05-27,30,single_family,3,1973,1693,699000
1549568686,2016-06-28,2016-06-13,18,single_family,4,1996,2071,429900
1598758874,2016-06-17,2016-05-31,36,single_family,4,1918,3223,2550000
1726845924,,2016-06-09,24,condo,3,1991,1605,570000
1767407411,2016-06-16,2016-06-07,36,single_family,3,1990,1533,689000
1841643767,2016-06-08,2016-04-18,26,single_family,4,1995,2591,1690000
1861412905,2016-07-10,2016-06-24,10,condo,3,2007,1675,675000
1989000302,2016-04-30,2016-04-14,36,condo,2,2002,908,795000
2061812667,2015-12-28,2015-10-07,27,single_family,5,2001,2516,665000
2140383488,,2016-07-20,35,condo,3,2003,2172,1450000
2157611513,2016-04-29,2016-04-22,30,single_family,4,1979,1519,848888
2189685781,2016-06-08,2016-05-25,22,single_family,4,1986,1952,379900
2200219142,2016-06-22,2016-06-11,5,condo,0,1972,490,323888
2279517583,,2016-06-13,0,single_family,1,1921,882,185000
2404994273,2016-07-01,2016-06-21,20,single_family,1,1939,710,665000
2440594558,,2016-07-08,30,single_family,4,1998,2054,958800
2447256480,,2016-06-23,32,single_family,3,1940,1648,998000
2711170736,,2016-07-29,23,single_family,3,1900,,3695000
2759765984,,2016-07-28,23,condo,3,1999,1635,829950
2767416874,,2016-07-24,14,single_family,3,1987,,839000
2911493367,2016-06-20,2016-06-09,27,multi_family,5,1959,1900,1195000
2921341664,2016-07-20,2016-03-25,8,multi_family,3,1911,1700,695000
2951544778,,2016-06-11,14,condo,2,1985,732,395000
2957628206,,2016-07-12,5,single_family,4,1963,,1200000
2986535205,2016-05-11,2016-03-17,22,condo,2,1988,937,259000
2996273386,,2016-06-05,9,single_family,2,1969,1010,869000
1025947221,,2016-07-23,22,single_family,4,1954,1869,845000
1041928746,,2016-04-22,36,condo,2,1980,2100,2995000
1054704206,,2016-07-07,27,single_family,2,2000,2665,749000
1069163392,2016-06-26,2016-06-03,30,single_family,3,2015,1443,425000
1264094294,2016-06-25,2015-02-27,0,single_family,3,1954,1120,642000
1310212561,,2016-06-17,27,single_family,5,2016,3581,679290
1329750557,,2016-07-29,0,single_family,4,1966,2095,699000
1433166696,2016-06-07,2016-05-26,14,single_family,2,1965,1152,639000
1435657247,2016-06-02,2016-05-24,25,single_family,4,1999,2443,480000
1485791493,,2016-04-14,36,condo,3,1894,2470,2650000
1544133270,,2016-07-07,16,condo,2,1988,1170,534000
1575499821,,2016-07-25,4,single_family,3,1946,,399000
1603808303,,2016-06-11,8,single_family,2,1943,981,412000
1761520063,2016-06-08,2016-05-13,7,condo,1,2004,614,388000
1856270542,,2016-05-04,27,single_family,5,1997,3571,1799000
1879923899,,2016-06-08,1,single_family,5,2000,3174,575000
1938499663,2016-07-23,2016-07-16,21,single_family,3,2000,1684,782500
1978689163,2016-06-20,2016-06-20,5,single_family,5,1999,6677,3495000
2002203851,,2016-06-03,36,single_family,4,1911,2654,2198000
2077234192,2016-07-25,2016-05-03,14,single_family,2,2016,1149,452800
2097148484,2016-05-18,2016-04-14,30,single_family,4,1966,1888,828888
2206197742,,2016-08-01,1,single_family,4,1999,,1599000
2217068025,2016-07-19,2016-06-10,7,single_family,3,1947,1462,399000
2277497670,2016-06-02,2016-05-14,21,single_family,6,2004,3290,619000
2278371782,2016-06-01,2016-04-04,13,land,,,,999999
2317347527,2016-07-18,2016-06-06,25,single_family,2,1949,1408,445000
2321805256,2016-07-05,2016-07-01,13,condo,1,1985,777,329000
2361840250,,2016-07-04,16,single_family,4,1956,1637,1099000
2422681013,,2016-08-01,20,single_family,3,1950,951,469900
2467964237,2016-06-19,2016-06-11,25,single_family,3,2005,,459000
2499888218,,2016-06-09,36,condo,1,2002,1188,988000
2516790174,,2016-07-18,36,single_family,4,1957,3650,3695000
2563286909,,2016-06-18,23,multi_family,,1900,2990,1299000
2627860994,,2016-02-11,10,single_family,2,1906,927,475500
2697571997,,2016-02-21,3,land,,,,490000
2839011109,2016-07-24,2016-07-06,36,single_family,5,2009,6145,6580000
2891409653,2016-05-27,2016-05-13,16,single_family,2,1955,1100,699000
1012128922,2016-06-05,2016-02-24,18,single_family,4,1946,1963,749000
1030064114,2016-06-07,2016-05-13,16,single_family,3,1958,1444,619950
1163774316,2016-06-15,2016-06-14,12,single_family,5,1997,2331,799900
1296937665,,2016-07-08,28,multi_family,2,1912,,1399000
1371569242,2016-06-15,2016-06-08,20,single_family,4,1962,1691,1200000
1458816728,2016-01-29,2016-01-18,15,multi_family,6,1966,2430,950000
1467626290,2016-07-21,2016-07-08,22,single_family,2,1942,960,649000
1478995551,,2016-06-03,10,single_family,3,1950,1240,530000
1555128007,2016-07-25,2016-07-22,36,single_family,3,1947,1827,1595000
1651029202,2016-06-08,2016-05-14,7,mobile,2,1970,684,52800
1833765794,,2016-06-19,29,condo,1,1942,405,415000
1871609589,2016-05-03,2016-04-27,30,single_family,4,1992,2026,439900
1874358159,2016-06-06,2016-05-19,28,single_family,3,1938,2101,950000
1879911700,2016-06-21,2016-05-09,19,single_family,3,1955,1790,2998000
1936612765,2016-06-08,2016-06-01,28,single_family,4,1979,1913,470000
1985958284,,2016-06-24,1,single_family,6,1890,2348,999999
2004765966,,2016-05-10,22,land,,,,399000
2131841670,,2016-05-20,28,single_family,6,2001,3566,1180000
2159298661,,2016-07-26,23,single_family,4,1971,4140,3695000
2186311363,,2016-07-19,8,single_family,4,1992,1848,1149500
2281220625,2016-04-28,2016-01-17,1,multi_family,2,1939,1601,420000
2418753568,2016-06-08,2016-06-02,24,single_family,3,1969,1466,879000
2677370985,2016-06-26,2016-06-01,20,condo,2,1972,1165,475000
2849216902,,2016-07-29,35,condo,2,1975,1237,549000
2865182775,,2016-06-17,32,single_family,2,1931,2100,1428000
1033116772,2016-07-01,2016-06-17,25,single_family,3,1945,1205,350000
1040503714,2016-07-17,2016-07-17,16,single_family,4,1990,2428,450000
1113399871,2016-06-01,2016-05-18,30,single_family,4,1975,2302,1049000
1152580776,2016-06-30,2016-06-23,36,single_family,3,1961,1467,1095000
1155762169,2016-06-17,2016-05-12,36,single_family,4,1956,1948,777000
1203829793,2016-06-11,2016-05-27,9,condo,2,1971,1089,298800
1376941343,2016-05-25,2016-05-24,13,single_family,4,2016,2016,469000
1471177374,2016-06-24,2016-06-10,20,condo,1,1984,650,245000
1507472692,2016-06-17,2016-05-16,30,single_family,3,1977,2182,649900
1515511130,2016-06-03,2016-05-20,30,condo,2,2005,1832,749000
1551675542,2016-07-18,2016-05-27,16,single_family,4,1969,1849,949000
1576145479,2016-06-29,2016-06-13,36,condo,3,1981,1566,1450000
1721970258,,2016-06-24,36,single_family,3,2016,3208,2950000
1771069070,2016-07-14,2016-03-10,23,condo,3,1962,1350,1495000
1883299723,2016-06-09,2016-06-03,9,condo,2,1971,1036,511000
1980392024,2016-07-27,2016-07-08,22,single_family,3,1950,2304,1295000
2024801533,,2016-06-23,10,single_family,2,1900,1005,799000
2047848791,2016-06-20,2016-06-15,30,single_family,3,1959,1251,839950
2067662900,2016-05-13,2016-04-29,28,single_family,3,1958,950,599999
2172757933,2016-06-13,2016-06-02,14,single_family,2,1908,1200,325000
2221648587,,2016-05-26,14,single_family,3,1959,1699,450000
2354868370,2016-04-21,2016-04-08,21,single_family,3,1944,1496,549950
2454750205,,2016-07-18,30,single_family,4,1980,2373,730000
2464477472,2016-07-28,2016-07-14,26,single_family,4,2002,2216,499950
2531714862,,2016-07-29,18,single_family,3,1922,1571,789000
2620883242,2016-03-23,2015-10-03,9,condo,3,2016,2133,1324000
2765286418,,2016-06-03,2,single_family,3,1927,,249000
1099986394,2016-07-20,2016-07-08,36,single_family,4,1946,1743,549900
1171307997,,2016-07-27,15,single_family,3,1972,996,315000
1291069364,2016-07-12,2016-06-14,4,single_family,3,1956,1368,450000
1295256784,2016-05-17,2016-03-25,22,single_family,4,1947,1589,699000
1385602086,2016-07-18,2016-06-08,15,single_family,3,1925,1530,1498000
1580816286,,2016-07-22,9,multi_family,,1958,6300,2495000
1580835148,2016-06-07,2016-04-28,17,single_family,4,1993,1944,999950
1709267677,,2016-03-31,13,condo,2,,,679000
1729290955,2016-04-26,2016-04-14,1,single_family,3,1973,1187,229950
1730798376,2016-06-25,2016-06-02,25,single_family,2,1940,1410,899000
1751280123,2016-07-15,2016-07-08,20,single_family,2,1928,1231,549000
1756031852,2016-06-15,2016-03-19,27,single_family,3,1976,2720,1425000
1773378827,2016-06-10,2016-05-09,14,single_family,3,1915,934,389000
1873596393,2016-05-23,2016-05-12,16,single_family,2,1969,1003,699000
1918430009,2016-07-11,2016-06-03,8,condo,2,2016,1644,664990
1979489816,2016-07-09,2016-06-20,19,single_family,3,1917,1420,1399000
1989215004,2016-05-18,2016-05-05,15,single_family,2,1946,990,699000
2033655542,2016-06-24,2016-06-10,30,multi_family,4,1910,3014,725000
2034620666,2016-05-03,2016-04-08,36,single_family,5,1964,3702,3500000
2222681455,2016-05-04,2016-04-09,27,condo,3,2009,1712,585000
2257203445,,2016-07-29,29,single_family,4,1955,1287,435000
2285412877,2016-06-06,2016-05-11,9,single_family,3,1924,,210000
2320794917,2016-05-12,2016-05-09,27,single_family,4,2002,3094,659000
2564228434,2016-07-20,2016-07-16,10,single_family,2,1942,840,399900
2570357719,,2016-05-04,20,single_family,4,1997,3252,1625000
2588359095,2016-07-11,2016-06-24,1,single_family,2,1923,1785,779000
2613033550,2016-07-16,2016-06-23,30,condo,2,2007,1113,699000
2640678216,2016-06-18,2016-06-02,23,single_family,2,1947,856,260000
2770595852,2016-07-22,2016-07-14,19,single_family,3,1957,1128,499950
2772163709,,2016-05-19,5,multi_family,8,1946,5874,1050000
2784215254,2016-06-27,2016-06-11,18,single_family,2,1973,966,419500
2797501862,2016-07-22,2016-07-08,17,single_family,3,1957,1128,499000
2830736785,2016-05-18,2016-04-30,29,single_family,4,1908,1142,425000
2831747399,2016-07-19,2016-07-08,17,single_family,3,1947,1800,1375000
2951862164,2016-06-07,2016-05-13,19,single_family,3,2003,1597,440000
2972199068,2016-08-01,2016-07-15,19,single_family,6,1919,2762,1295000
1034260644,2016-07-24,2016-06-24,11,single_family,2,1926,1000,795000
1209179824,2016-06-27,2016-06-13,21,single_family,4,1916,1750,1899000
1365781618,2016-06-09,2016-05-28,11,single_family,2,1928,1000,425000
1379770867,2016-06-29,2016-06-16,30,single_family,4,1980,1781,1198000
1499428660,2016-07-04,2016-06-29,24,single_family,2,1966,1254,624888
1752602162,2015-10-16,2015-06-25,17,single_family,2,1954,1110,669000
1752820683,,2016-03-14,28,multi_family,0,1957,1800,1599000
1837708954,,2015-06-26,12,land,,1944,,49000
1881310106,2016-05-09,2016-04-14,1,single_family,3,1995,1102,310000
1917323926,,2016-05-12,36,single_family,4,1960,5560,3880000
1921809962,,2016-07-21,16,single_family,3,1948,2175,1295000
1972889736,2016-05-09,2015-11-05,36,multi_family,3,2008,10731,2500000
2128858652,2016-05-05,2016-04-27,1,single_family,1,1924,848,325000
2272071239,2016-06-09,2016-05-24,17,condo,2,1970,811,339888
2369838975,2016-06-13,2016-06-13,11,mobile,2,1973,1368,186400
2443309561,2016-05-22,2016-05-18,17,single_family,3,1944,1133,485000
2522074356,2016-04-19,2016-04-05,6,condo,2,1998,906,608000
2606471230,2016-05-30,2016-05-18,30,single_family,5,1976,2782,950000
2644984680,,2016-04-01,30,single_family,8,1976,6194,2767000
2674940139,2016-06-14,2016-04-15,11,single_family,3,1964,1412,515000
2737922730,,2016-07-11,1,single_family,2,1956,855,215000
2781919685,,2016-07-07,29,single_family,3,1947,1800,1699000
2790343346,2016-04-29,2016-04-22,26,condo,2,2004,1420,589000
2794430342,,2016-07-20,36,single_family,3,1941,3069,1799000
2953485450,2016-06-23,2016-06-14,5,condo,2,1996,995,529000
1048444447,2016-05-27,2016-05-12,30,single_family,3,1939,1922,819000
1097268120,2016-06-25,2016-05-24,12,single_family,5,2002,4011,549900
1140790339,2016-07-06,2016-06-24,23,single_family,4,1976,2281,1079000
1160220416,2016-06-10,2016-05-11,21,single_family,2,1947,883,289000
1160694754,2016-06-01,2016-05-25,14,single_family,4,2002,2189,549900
1172552295,2016-06-28,2016-05-19,19,condo,3,1985,2145,714950
1193558914,2016-05-27,2016-05-27,25,condo,2,1980,1496,799900
1265065256,2016-07-01,2016-05-13,22,condo,2,2007,1417,1980000
1314712755,2016-04-26,2016-03-01,5,land,,1920,,998000
1357824040,2016-06-17,2016-05-23,30,single_family,3,1956,1121,324900
1404681851,2016-07-28,2016-07-20,30,single_family,3,1981,2328,1195000
1495983288,,2016-04-20,16,condo,2,1981,1107,1099000
1509639528,,2016-05-11,18,single_family,4,1963,1470,629000
1690781264,2015-01-10,2012-12-08,1,single_family,4,2004,2053,365000
1698475169,,2016-07-15,24,condo,3,1974,1800,738000
1740261541,,2016-03-10,11,single_family,3,1941,1560,1402250
1946081463,2016-07-07,2016-04-13,29,single_family,5,1988,4509,2099900
2120602091,2016-07-06,2016-05-16,19,single_family,3,1930,1048,1050000
2305014332,,2016-04-07,22,single_family,5,1956,3762,1688000
2335711811,2016-06-29,2016-06-28,21,single_family,2,1900,800,739800
2347117054,2016-06-14,2016-06-08,1,single_family,4,1944,1600,535000
2366505891,2016-07-11,2016-05-22,30,single_family,5,2002,3136,659900
2450965402,,2016-05-13,19,single_family,2,1912,1320,995000
2473519308,,2016-07-08,18,condo,1,1988,778,450000
2486000953,2016-03-01,2016-02-22,10,single_family,4,2006,2857,670000
2738634330,,2016-05-20,15,single_family,3,1950,1080,949000
2830855306,2015-11-25,2015-11-16,3,condo,2,,719,1076899
1034059824,2016-06-17,2016-04-02,21,single_family,4,1992,3408,1249000
1149385349,,2016-06-21,13,single_family,3,,1538,899000
1163670741,2016-05-20,2016-05-12,30,single_family,2,1941,,599000
1213986061,2016-05-11,2016-03-16,16,condo,1,1984,590,294888
1287666791,,2016-06-19,12,condo,1,1970,658,330000
1339110575,,2016-06-02,9,condo,3,1986,,549000
1446192259,2016-05-28,2016-05-10,22,single_family,3,1957,1597,899000
1455039511,2016-06-13,2016-06-06,20,single_family,4,1976,1567,649000
1533400678,2016-06-05,2016-05-18,30,single_family,3,1939,1192,638888
1552180451,2016-05-06,2016-05-06,30,single_family,5,1991,4860,2500000
1728252919,2016-06-16,2016-06-14,19,single_family,2,1952,1104,580000
1795898828,,2016-05-05,18,single_family,3,1924,1594,799000
1985281320,,2016-03-29,12,land,,,,165000
1986288603,,2016-07-28,18,single_family,3,1971,1224,659000
2164929823,2016-06-13,2016-06-06,27,condo,2,1971,975,230000
2283787697,2016-06-03,2016-05-26,30,single_family,3,1989,1525,785000
2315647815,2016-07-15,2016-06-17,30,single_family,4,1953,2945,1450000
2345953586,2016-07-06,2016-06-07,16,condo,2,1986,1071,449000
2407671062,,2016-07-31,22,single_family,4,1937,3630,2950000
2483570414,2016-05-26,2016-05-13,30,single_family,3,1939,1443,659000
2676593475,2016-05-27,2016-05-19,28,multi_family,5,1938,2112,425000
2732962324,2016-07-21,2016-07-15,24,single_family,2,1883,826,350000
2758768088,,2016-07-11,1,single_family,3,1957,1490,749000
2811892477,2016-05-13,2016-05-02,30,single_family,4,1961,2715,1049000
2827931354,2016-07-30,2016-06-15,19,single_family,3,1962,1231,455000
1004021181,2016-06-25,2016-06-10,12,single_family,3,1965,984,289500
1011195256,2016-06-15,2016-06-09,29,condo,2,1914,1240,1175000
1044024352,2016-07-14,2016-07-05,22,condo,3,1980,1704,639000
1205624335,2016-06-30,2016-06-21,25,single_family,3,2007,2193,390000
1313704312,2016-06-03,2016-03-11,27,single_family,4,1973,2465,1450000
1384260114,,2016-08-01,2,single_family,6,1975,2604,1185000
1457035823,,2016-07-29,21,condo,2,1979,1165,828000
1708986427,2016-05-27,2016-04-21,12,single_family,3,1949,1195,599000
1746286487,,2016-07-15,1,single_family,3,1922,1274,599000
1765544755,2016-06-30,2016-03-16,18,single_family,3,1986,1227,529200
1894513989,,2016-07-21,25,single_family,6,1998,4737,1599999
1909334095,2016-04-25,2016-04-12,30,single_family,4,1997,2012,439900
1930889980,2016-05-23,2016-05-20,13,single_family,4,2015,3092,560990
1958318327,,2016-03-02,6,land,,,,248000
1977130689,2016-05-23,2016-05-05,26,single_family,3,1957,1620,1899000
2045280253,2016-06-24,2016-06-17,36,condo,2,1900,1350,1195000
2146992676,,2016-07-27,6,single_family,5,1965,1866,649000
2208375336,,2016-06-03,20,single_family,5,1906,3870,3795000
2392268855,,2016-05-10,23,single_family,2,1940,1060,499000
2460792699,2016-01-18,2015-11-08,1,multi_family,4,1956,2112,999000
2502189750,,2016-04-08,8,single_family,3,1916,895,419900
2508032341,,2016-07-13,21,multi_family,7,1906,,1200000
2817769124,2016-05-22,2016-03-04,28,condo,3,1990,1717,744900
2856663395,,2016-06-20,33,single_family,5,1939,2454,560000
2859843229,2016-07-15,2016-07-06,30,single_family,3,2000,1769,579000
2910598587,,2016-05-12,10,single_family,5,1998,3703,1524999
2997791782,2016-07-29,2016-07-23,17,single_family,3,1955,1172,589950
1057236947,2016-06-10,2016-05-27,26,single_family,4,2008,2505,465000
1140425047,2016-05-16,2016-05-03,36,single_family,6,1954,4425,4195000
1291955890,,2016-04-01,36,single_family,5,2002,,3595000
1372732679,2016-07-31,2016-07-14,17,single_family,3,1928,1242,599000
1412021682,,2016-06-03,27,condo,1,2009,804,949000
1589182383,2016-06-03,2016-05-09,1,single_family,4,1992,1943,479950
1605392943,,2016-06-14,4,single_family,6,2016,3900,809600
1642617068,,2016-07-28,32,single_family,4,1970,1640,938000
1794869903,2016-06-29,2016-04-15,26,single_family,5,1925,3878,1595000
1861819315,2016-07-25,2016-07-08,29,condo,3,1971,1050,450000
1909049633,2016-06-11,2016-06-02,17,single_family,2,1974,1086,559000
1912529856,2016-07-28,2016-07-14,30,condo,2,1981,923,399000
1972118985,2016-05-24,2016-05-13,26,single_family,3,1963,1915,1195000
2181975978,,2016-07-20,3,land,,,,888000
2182034890,2016-03-28,2016-03-23,25,single_family,3,1953,1700,555000
2417970983,,2016-07-21,4,single_family,3,1960,1460,649888
2561838003,2016-05-18,2016-05-06,15,single_family,3,1951,1806,429500
2657898289,2016-05-28,2016-05-17,13,condo,2,1992,1125,394000
2716133526,2016-07-16,2016-07-04,20,condo,2,1983,939,335000
2748176122,,2016-07-08,36,condo,1,2008,764,938000
2792705928,2016-05-06,2016-04-26,30,single_family,5,1997,2560,998000
2993627107,,2016-06-01,19,single_family,3,1980,2131,1189000
1018439311,,2016-01-22,15,single_family,4,2009,2837,1598000
1027120104,,2016-07-20,11,single_family,4,1966,1983,749000
1113939326,2016-07-08,2016-06-24,12,condo,3,1971,1104,459000
1411564677,2016-06-02,2016-05-28,26,single_family,3,1954,1890,1189000
1538515100,,2016-07-17,34,single_family,3,1910,1870,1588000
1634145042,2016-06-22,2016-06-15,25,single_family,4,1968,1418,625000
1839873527,2016-06-22,2016-04-13,30,single_family,5,1989,5323,2095000
1927381539,2016-05-25,2016-04-17,3,single_family,4,2016,2089,834042
1941265047,2016-07-28,2016-07-08,17,single_family,4,1988,3216,980000
2021421672,,2016-06-10,35,condo,3,1900,1306,1099000
2027962841,,2016-06-02,27,condo,5,2000,2735,2098000
2078233191,,2016-07-07,29,single_family,6,1952,2600,1200000
2092499352,2016-05-09,2016-04-22,15,single_family,3,1992,2486,975000
2328011424,2016-06-20,2016-01-26,7,single_family,5,2016,4905,814271
2365890866,2016-06-09,2016-06-01,28,single_family,3,1968,1452,785000
2380970335,2016-04-23,2016-04-15,33,condo,3,1975,1700,1275000
2408913097,2016-07-05,2016-06-07,8,condo,2,1993,930,286000
2431106326,,2016-07-22,31,condo,2,1999,1620,988888
2470749065,2016-06-09,2016-05-27,13,single_family,2,1952,1860,1488000
2508227689,2016-05-05,2016-03-20,29,single_family,5,2001,3200,578888
2840114168,2016-07-12,2016-05-06,30,single_family,5,1976,3211,950000
2842363759,,2016-07-21,26,single_family,2,1923,1085,599000
2893704856,,2016-05-28,25,single_family,3,1947,1770,578000
1041398922,,2016-07-26,30,single_family,3,1977,1154,259950
1155643401,2016-05-12,2016-04-29,19,condo,3,1979,2031,1198000
1406977696,2016-05-26,2016-04-22,23,single_family,3,1946,1228,855000
1450999565,,2016-08-01,19,single_family,3,1960,1133,799999
1484688680,2016-05-03,2016-04-29,15,single_family,3,1997,1564,385000
1514986289,2016-05-26,2016-05-14,36,single_family,3,1946,1190,895000
1542972614,,2016-06-29,20,single_family,2,1999,2430,650000
1543616652,2016-05-18,2016-05-11,36,single_family,4,1974,,1549000
1596948220,2016-07-19,2016-07-04,18,single_family,4,1965,2055,738000
1632299476,2016-06-07,2016-05-12,20,single_family,4,1973,2460,1150000
1661840668,2016-06-21,2016-05-13,25,condo,3,1925,2286,2850000
1700695747,,2016-07-21,30,single_family,3,2011,2005,509000
1729443167,2016-07-22,2016-07-11,17,condo,2,1968,951,384900
1834045519,,2016-07-15,9,condo,2,1984,940,198000
1860343045,,2016-07-18,30,single_family,4,2005,2742,619900
1865567461,,2016-05-20,30,single_family,5,2006,3231,1299900
1979686233,2016-06-16,2016-05-24,30,single_family,4,1965,1669,889000
2110097436,,2016-07-14,0,condo,2,1982,905,430000
2130805928,,2016-06-02,30,single_family,5,1989,6428,3600000
2137604777,2016-07-01,2016-06-15,6,condo,1,1997,773,385000
2188358911,2016-06-17,2016-05-13,21,condo,1,2007,648,439000
2466233527,,2016-06-09,29,single_family,4,1969,2293,1100000
2573777626,2016-04-27,2016-04-19,30,single_family,3,1924,1170,399950
2579262415,2016-07-14,2016-07-01,15,condo,2,1992,1224,858000
2657749534,,2016-05-11,17,condo,3,2004,1396,409000
2679615927,,2016-06-17,28,condo,1,,1273,1295000
2725005144,,2016-07-21,28,single_family,3,1937,1558,1100000
2741967048,2015-12-01,2015-09-24,4,single_family,4,1993,2249,388950
1162846241,,2015-11-19,21,land,,,,69000
1229589119,,2016-07-14,24,single_family,4,1976,3127,1899999
1360217251,2016-05-04,2016-04-08,5,condo,2,1978,1220,878000
1402091302,2016-06-16,2016-05-17,15,single_family,4,1956,1830,1526000
1439104209,,2016-07-18,30,single_family,5,2005,5716,3695000
1511271006,,2016-07-14,28,single_family,4,1979,1841,998000
1568021625,2016-07-21,2016-05-13,19,condo,2,1965,1054,369000
1572271195,,2016-07-13,24,single_family,4,2004,2209,1188000
1610550289,2016-06-28,2016-06-17,23,single_family,4,1974,2737,1198000
1621901177,2016-06-16,2016-06-03,32,single_family,5,1979,2188,1050000
1668438361,2016-06-30,2016-06-03,19,single_family,3,1949,1910,995000
1690435047,,2016-07-09,0,condo,2,1979,,280000
1722034765,2016-05-05,2016-04-27,36,condo,3,1994,1410,799000
1813377442,2016-06-10,2016-06-02,30,single_family,4,1969,2105,1099900
1877506168,2016-06-07,2016-05-25,1,single_family,4,1964,1557,825000
1920663278,2016-06-17,2016-06-02,30,single_family,3,1961,2183,1139000
1932673182,2016-07-09,2015-11-20,1,mobile,2,1972,1440,265000
1950717694,2016-04-12,2016-04-05,11,single_family,4,2003,2141,509999
1964073088,2016-07-07,2016-06-24,10,single_family,3,1928,1530,1495000
1978504118,,2016-04-01,1,single_family,3,2005,1815,410000
2037429610,2016-06-29,2016-06-17,36,condo,2,1977,1486,777000
