mprid,pending_date,listing_date,photo_count,type,bedrooms,year_built,sqft,price
2949491972,2016-06-30,2016-06-24,28,single_family,2.0,1946,1046.0,469000.0
2974174285,2016-07-22,2016-07-13,28,single_family,4.0,1987,2758.0,1175000.0
1047883196,2016-07-23,2016-06-12,18,single_family,5.0,1977,2449.0,464900.0
1086034441,2016-07-12,2016-06-23,18,single_family,3.0,1974,1701.0,789000.0
1095863754,,2016-07-05,25,single_family,5.0,1990,2896.0,999000.0
1130279050,,2016-07-04,36,condo,2.0,2000,1206.0,1295000.0
1245240815,,2016-07-28,23,condo,2.0,1981,1018.0,590888.0
1287334085,2015-12-03,2015-12-02,7,condo,4.0,2015,2114.0,778938.0
1426845976,,2016-07-12,3,single_family,3.0,1950,988.0,518888.0
1511588729,2016-06-17,2016-05-31,22,single_family,6.0,1973,2670.0,849000.0
1522215821,2016-07-08,2016-06-23,26,single_family,3.0,1971,,900000.0
1531209139,,2016-07-13,30,single_family,4.0,2013,2660.0,1268000.0
1556267446,2016-07-06,2016-05-18,27,single_family,2.0,1924,1265.0,300000.0
1636396804,2016-06-30,2016-06-17,36,single_family,4.0,1980,1990.0,998000.0
1690150740,,2016-07-14,36,single_family,5.0,2000,3550.0,2398000.0
1726313714,,2016-07-20,14,condo,2.0,1989,,410000.0
1866834687,2016-06-10,2016-06-09,10,single_family,6.0,2002,4098.0,635000.0
1886226398,,2016-06-01,28,condo,2.0,1987,1140.0,518888.0
1967259766,,2016-05-29,3,single_family,3.0,2016,1561.0,665429.0
2023405023,2016-07-25,2016-06-08,29,condo,2.0,1923,1536.0,1195000.0
2054290388,2016-07-01,2016-06-06,30,single_family,4.0,1977,2342.0,1299000.0
2126387391,,2016-06-16,36,condo,2.0,2008,1508.0,2350000.0
2162183515,,2016-07-25,1,single_family,3.0,1991,2108.0,499000.0
2283259034,2016-07-14,2016-07-07,19,condo,2.0,1973,1040.0,769000.0
2422514279,,2016-07-12,18,single_family,2.0,1925,931.0,348000.0
2424706915,2016-07-07,2016-04-15,36,single_family,5.0,1927,1580.0,699000.0
2468282083,2016-05-12,2016-02-16,8,single_family,3.0,1931,1100.0,279900.0
2472943353,,2016-04-25,36,single_family,3.0,1930,2622.0,3500000.0
2532821468,,2016-06-01,1,single_family,2.0,1924,1012.0,250000.0
2555914980,,2016-07-27,18,condo,1.0,1927,685.0,489000.0
2635188625,,2016-07-15,4,condo,3.0,2016,1817.0,637021.0
2725375355,2016-07-07,2016-06-10,26,condo,3.0,2016,1717.0,1795000.0
2727485118,2016-07-08,2016-06-21,25,single_family,4.0,1964,1955.0,715000.0
2754158422,,2016-07-28,21,single_family,3.0,1980,1812.0,485000.0
2764645560,2016-06-30,2016-05-24,25,single_family,3.0,1956,798.0,294998.0
2826192325,,2016-07-25,1,single_family,3.0,2015,2146.0,507450.0
2942952120,2016-07-30,2016-07-18,17,single_family,5.0,1985,3809.0,2598000.0
1029204735,,2016-07-29,0,single_family,3.0,1956,,419000.0
1080317803,2016-06-20,2016-05-27,12,single_family,1.0,1905,527.0,389000.0
1087861328,2016-06-16,2016-06-02,30,condo,2.0,1985,1152.0,275000.0
1093229948,,2016-07-14,17,single_family,3.0,1910,900.0,438000.0
1106055332,2015-09-08,2014-10-01,7,single_family,4.0,1977,1863.0,269000.0
1133938817,2016-06-16,2016-06-09,14,single_family,3.0,1975,1550.0,708999.0
1149954490,,2016-06-23,22,single_family,3.0,1923,1920.0,1298000.0
1180575845,2016-07-01,2016-06-18,23,single_family,3.0,1955,1001.0,419000.0
1307205517,,2016-07-14,9,single_family,3.0,1947,1975.0,777000.0
1349682730,2016-07-07,2016-05-14,14,single_family,3.0,1950,1105.0,489888.0
1420344274,2016-06-01,2016-04-22,5,single_family,4.0,2016,1948.0,713499.0
1760362925,,2016-06-20,27,single_family,5.0,1976,3759.0,2738800.0
1802025851,,2016-07-29,7,single_family,2.0,1948,1164.0,289888.0
1825485021,2016-07-12,2016-06-03,25,single_family,3.0,1970,1247.0,850000.0
1923695882,,2016-06-03,18,single_family,4.0,1937,2095.0,1449500.0
1936782127,2016-06-14,2016-06-10,30,mobile,3.0,2007,1260.0,210000.0
1961227822,,2016-02-24,26,single_family,13.0,1946,16000.0,2.0E7
1963473164,2016-07-26,2016-05-19,36,condo,2.0,1978,1500.0,1695000.0
2056565873,,2016-07-14,22,single_family,4.0,1985,1890.0,849950.0
2158729520,,2016-02-25,3,multi_family,4.0,,2435.0,499000.0
2170978153,2016-06-07,2016-05-20,19,multi_family,,1917,2015.0,1950000.0
2245149242,,2016-04-22,16,condo,2.0,2007,978.0,1125000.0
2347796065,2016-07-07,2016-07-01,22,single_family,2.0,1946,1135.0,369000.0
2436529422,2016-06-24,2016-06-08,17,single_family,3.0,1954,923.0,558000.0
2637382764,2016-07-21,2016-07-07,23,single_family,2.0,1953,1130.0,925000.0
2668054499,2016-07-18,2016-06-24,20,single_family,3.0,1954,1112.0,795000.0
2731550132,2016-05-18,2016-05-06,36,single_family,4.0,1925,1500.0,1248000.0
2792975900,2016-07-12,2016-06-25,19,single_family,3.0,1954,1045.0,459999.0
2884016597,,2016-07-29,9,condo,2.0,1990,1052.0,379000.0
2965591745,,2016-07-21,1,single_family,3.0,1984,1742.0,500000.0
1007433076,,2016-06-23,5,condo,3.0,2016,1399.0,1135800.0
1062235995,,2016-07-28,19,single_family,4.0,1946,1627.0,639000.0
1096268788,2016-07-28,2016-07-15,24,single_family,3.0,1921,1360.0,1375000.0
1129005222,,2016-06-21,10,single_family,3.0,1955,1216.0,619000.0
1150169984,,2016-06-03,19,single_family,4.0,1978,,578000.0
1271332936,2016-07-08,2016-06-08,26,single_family,3.0,1998,1971.0,998000.0
1317989040,2016-07-19,2016-07-14,6,single_family,4.0,1974,2558.0,1150000.0
1341865106,,2016-07-26,30,single_family,3.0,1944,1331.0,469999.0
1451253762,,2016-07-21,29,condo,2.0,1926,1295.0,1195000.0
1483153224,2016-07-14,2016-07-07,30,single_family,4.0,2013,2166.0,780000.0
1500034025,2016-07-13,2016-06-17,24,single_family,4.0,1952,1972.0,989000.0
1513621573,2016-07-27,2016-07-14,24,single_family,4.0,1984,1578.0,595000.0
1536858249,2016-05-05,2016-04-27,36,single_family,3.0,1950,1480.0,788000.0
1552848425,2016-07-23,2016-07-14,30,single_family,4.0,1988,2260.0,1035000.0
1566658588,2016-06-15,2016-05-29,3,single_family,6.0,2015,3564.0,1369880.0
1713031631,,2016-07-22,24,single_family,4.0,1962,2076.0,929000.0
1797162080,,2016-05-07,26,condo,2.0,1980,1800.0,1850000.0
1850371151,2016-07-22,2016-07-11,30,single_family,4.0,1980,3058.0,1695000.0
1896543529,,2016-06-07,14,multi_family,6.0,1938,2559.0,549900.0
2055669228,,2016-06-23,30,single_family,3.0,1983,1877.0,949000.0
2120104335,,2016-07-12,12,single_family,3.0,1961,1526.0,924000.0
2144413836,2016-06-02,2016-05-09,34,single_family,2.0,1924,1375.0,689900.0
2156935190,2016-07-07,2016-06-14,8,condo,1.0,1995,866.0,549000.0
2160117839,2016-07-17,2016-06-30,1,single_family,3.0,1944,960.0,599000.0
2177829250,2016-06-09,2016-04-15,16,single_family,3.0,1957,1484.0,629000.0
2200261483,,2016-07-25,24,single_family,3.0,1953,1410.0,1389000.0
2214439812,2016-07-10,2016-06-02,29,condo,2.0,2008,950.0,949000.0
2259630989,,2016-07-22,36,single_family,5.0,1940,7000.0,9250000.0
2368671013,,2016-02-09,36,condo,4.0,2001,3594.0,6556500.0
2425124638,,2016-07-19,15,single_family,5.0,2001,3290.0,469950.0
2450383148,2016-04-21,2016-04-15,21,single_family,4.0,2016,3714.0,1988000.0
2612546649,2016-06-30,2016-05-13,36,single_family,3.0,1912,1408.0,975000.0
2622827830,2016-07-28,2016-07-20,25,single_family,3.0,1956,1322.0,289950.0
2627540122,2016-07-15,2016-07-08,30,single_family,4.0,1932,1728.0,899000.0
2627720919,,2016-04-21,36,single_family,6.0,1917,3300.0,1795000.0
2634746970,,2016-07-20,29,single_family,4.0,1956,2058.0,1095000.0
2657101124,,2016-07-20,21,single_family,4.0,1978,2324.0,749995.0
2763320433,2016-06-07,2016-05-11,16,single_family,3.0,1956,1100.0,279950.0
2877260089,,2016-07-17,7,single_family,2.0,1952,893.0,375000.0
2886476149,,2016-07-27,1,single_family,3.0,1959,1128.0,360000.0
2933133965,2016-07-25,2016-07-21,1,single_family,3.0,2001,2355.0,459900.0
1013214497,2016-07-18,2016-06-22,30,single_family,3.0,2000,2438.0,875000.0
1183633914,2015-04-09,2014-11-10,22,single_family,3.0,1943,972.0,250000.0
1274503169,2016-07-06,2016-06-04,17,condo,0.0,2003,1200.0,495000.0
1274612339,,2015-11-04,30,single_family,5.0,1992,6641.0,3698800.0
1294995923,2016-07-12,2016-06-13,13,single_family,2.0,1950,1483.0,659000.0
1331521894,2016-06-27,2016-06-14,30,condo,2.0,1994,1208.0,389888.0
1333912939,2016-06-30,2016-06-22,30,single_family,2.0,1916,1179.0,749000.0
1356296992,2016-07-07,2016-06-27,36,single_family,3.0,1992,2200.0,1249000.0
1376932358,2016-05-21,2016-05-13,26,single_family,3.0,1923,1699.0,410000.0
1386991900,,2016-07-27,16,single_family,4.0,1940,1688.0,688000.0
1394281504,2016-07-20,2016-02-05,30,single_family,4.0,2000,3088.0,895000.0
1438869241,,2016-07-13,1,single_family,3.0,1943,1238.0,398500.0
1497103650,,2016-07-01,11,condo,1.0,1977,1015.0,439000.0
1515805742,2016-05-18,2016-05-12,28,single_family,4.0,1979,2508.0,699900.0
1553925620,2016-07-28,2016-06-27,32,condo,3.0,2003,2030.0,995000.0
1569332629,2016-07-16,2016-06-23,12,mobile,3.0,2000,1560.0,215000.0
1611162135,2016-07-28,2016-07-20,28,condo,3.0,2004,2346.0,758888.0
1650235706,,2016-07-06,26,condo,2.0,1989,1554.0,769000.0
1700226668,2016-07-31,2016-07-21,26,single_family,4.0,1964,2195.0,1050000.0
1811577304,2016-06-26,2016-03-01,15,condo,2.0,1973,1116.0,625000.0
1823453768,2016-07-13,2016-04-15,19,single_family,4.0,1972,1610.0,479900.0
1869064133,,2016-07-25,23,single_family,4.0,1976,2470.0,1150000.0
1899065478,,2016-05-06,1,land,,,,279000.0
1924214915,2016-07-01,2016-06-22,26,condo,2.0,1989,1050.0,599888.0
1981710731,,2016-07-28,6,multi_family,,1975,3064.0,1295000.0
1985448362,,2016-06-05,24,multi_family,5.0,1945,2862.0,785000.0
2065152845,,2016-04-09,30,single_family,4.0,1978,2520.0,1758000.0
2089142268,2016-07-22,2016-07-09,30,single_family,6.0,1991,2713.0,510000.0
2223597789,,2016-07-17,11,single_family,4.0,1984,2144.0,405000.0
2256317622,2016-07-05,2016-06-17,30,single_family,5.0,1987,2582.0,1269888.0
2270039713,,2016-07-28,15,single_family,3.0,1952,1139.0,469950.0
2314609166,,2016-03-24,11,single_family,6.0,2015,3837.0,1799000.0
2546151303,,2016-07-06,17,single_family,6.0,1903,3684.0,995000.0
2557698671,,2016-07-27,16,single_family,5.0,1962,1736.0,715000.0
2587472294,2016-05-24,2016-05-12,21,single_family,5.0,1950,2790.0,899900.0
2614695631,2016-06-01,2016-05-23,30,single_family,2.0,1935,973.0,380000.0
2617885124,2016-07-19,2016-07-02,18,single_family,4.0,2009,2324.0,444900.0
2640285961,,2016-05-27,1,multi_family,4.0,1956,1263.0,375000.0
2661957069,2016-05-29,2016-01-07,8,single_family,3.0,1940,1053.0,275000.0
2748358050,,2016-06-17,30,single_family,4.0,1978,2080.0,899950.0
2756388814,2016-06-22,2016-06-14,17,single_family,4.0,2004,1883.0,345000.0
2810987820,,2016-07-25,1,single_family,4.0,2016,1915.0,928540.0
2822243299,2016-07-28,2016-07-14,17,single_family,2.0,1956,1358.0,499000.0
2881803385,2016-07-28,2016-07-18,20,condo,2.0,1971,1263.0,505000.0
2918558977,2016-06-07,2015-12-21,29,single_family,4.0,1960,1398.0,519900.0
2975718972,2016-07-27,2016-07-15,15,single_family,3.0,1991,2493.0,799000.0
1010356392,,2016-06-13,18,condo,2.0,1969,903.0,134000.0
1025480403,2016-03-17,2016-03-17,5,single_family,3.0,1957,1483.0,574995.0
1036123972,2016-06-25,2016-06-13,4,multi_family,9.0,1979,,1450000.0
1123383170,2016-05-10,2016-05-10,24,single_family,7.0,1999,3635.0,527500.0
1223256721,2016-06-15,2016-06-15,7,single_family,3.0,1976,1120.0,299900.0
1278002653,2016-07-22,2016-07-14,1,single_family,2.0,1920,840.0,430000.0
1333664336,2016-06-10,2016-05-30,30,single_family,4.0,1985,3231.0,950000.0
1475839318,,2016-07-13,13,single_family,3.0,1966,1786.0,725000.0
1513996494,,2016-07-29,12,single_family,3.0,1941,1487.0,399000.0
1515582483,2016-06-29,2016-05-05,28,single_family,4.0,1977,2369.0,949999.0
1636142451,2016-07-19,2016-07-07,30,condo,3.0,2002,1645.0,425000.0
1772384905,,2016-07-27,28,single_family,4.0,1987,4360.0,2095000.0
1810117971,2016-07-19,2016-07-07,29,single_family,3.0,1960,1434.0,1265000.0
1818312105,,2013-07-09,1,land,,,,495000.0
1833417409,,2016-07-28,12,single_family,4.0,1991,2017.0,759950.0
1867803786,2016-07-24,2016-06-03,17,single_family,4.0,1932,1675.0,1598000.0
1869556109,,2016-06-19,14,condo,1.0,2009,757.0,1495000.0
1884460378,2016-07-14,2016-05-28,12,single_family,3.0,1982,1262.0,678000.0
1902760064,,2016-04-27,26,condo,2.0,2009,,2699000.0
1910620089,,2016-04-06,16,condo,1.0,1900,887.0,695950.0
1931678498,,2016-03-29,10,land,,,,975000.0
1935001984,2016-07-01,2016-06-09,8,multi_family,,1900,2924.0,2295000.0
2105658660,,2016-01-26,2,land,,,,399000.0
2134461200,2016-07-01,2016-06-22,25,single_family,2.0,1951,1040.0,899000.0
2243843039,2016-06-20,2016-05-27,24,single_family,3.0,1978,1970.0,1595000.0
2278900447,2016-06-27,2016-04-01,30,single_family,4.0,2005,3490.0,859900.0
2340845003,2016-06-21,2016-05-20,18,condo,2.0,1986,946.0,369000.0
2419737004,,2016-07-29,14,single_family,3.0,1952,1100.0,474950.0
2447456656,2015-12-08,2015-05-12,10,condo,4.0,2015,2173.0,1159000.0
2578677532,,2015-04-08,34,single_family,6.0,1992,11230.0,1.58E7
2643398352,,2016-02-11,25,land,,1930,,2750000.0
2650184578,2016-06-19,2016-03-08,36,single_family,4.0,2005,4518.0,3300000.0
2679732924,2016-07-15,2016-06-09,25,single_family,3.0,1946,1391.0,329950.0
2727409209,2016-07-25,2016-05-10,29,single_family,4.0,2007,3106.0,899000.0
2752776433,,2016-07-28,9,multi_family,5.0,1950,2933.0,570000.0
2765453213,,2016-07-29,15,single_family,3.0,1918,1200.0,799888.0
2904416871,,2016-04-12,5,single_family,4.0,2016,3882.0,2975000.0
2932193635,,2016-06-24,10,single_family,2.0,1970,920.0,749000.0
1107976744,2016-07-22,2016-04-20,25,single_family,5.0,2004,3573.0,1249950.0
1118874816,,2016-07-21,27,single_family,5.0,2005,3620.0,535000.0
1234689142,,2016-06-20,18,single_family,4.0,1990,2504.0,825000.0
1380504355,2016-07-04,2016-06-08,22,condo,2.0,1908,1814.0,1269000.0
1414665974,2016-07-19,2016-05-20,30,single_family,4.0,1992,3116.0,600000.0
1452880349,2015-12-04,2015-11-10,1,single_family,3.0,1940,1436.0,350000.0
1668794358,,2016-07-21,30,single_family,4.0,2003,3489.0,899000.0
1828284217,,2016-07-07,24,single_family,4.0,1974,2600.0,2188000.0
1840309346,,2016-06-13,30,single_family,4.0,1988,4324.0,2498000.0
1869936626,,2016-06-10,27,single_family,5.0,2003,3319.0,549900.0
1938604644,,2016-07-22,29,single_family,3.0,1994,2783.0,995000.0
1952590744,2016-07-19,2016-07-09,20,single_family,3.0,1941,1371.0,599000.0
1956697580,,2016-07-25,22,condo,3.0,1975,3260.0,2850000.0
2123991335,2016-06-30,2016-06-15,23,condo,2.0,1970,1360.0,629000.0
2144993797,2016-07-12,2016-07-05,24,single_family,3.0,1995,1343.0,339900.0
2182492629,2016-07-24,2016-07-22,14,single_family,5.0,1998,2828.0,469000.0
2266195910,2016-07-11,2016-05-09,23,single_family,4.0,1973,3182.0,1349000.0
2309917420,2016-07-29,2016-05-14,1,single_family,5.0,1964,1951.0,799000.0
2450606532,,2016-01-19,6,land,,,,2195000.0
2476596271,2016-02-25,2016-02-25,1,single_family,5.0,2000,2797.0,250000.0
2526084740,,2016-07-20,25,single_family,3.0,1957,1485.0,1988000.0
2531279805,,2016-07-16,1,single_family,4.0,2016,,999845.0
2567800554,2016-06-13,2016-05-17,26,single_family,4.0,1976,1877.0,685000.0
2589448796,2016-06-12,2016-06-03,36,single_family,4.0,1906,2659.0,2195000.0
2630918972,,2016-02-19,36,condo,2.0,1927,1490.0,1895000.0
2631055379,2016-07-20,2016-07-14,25,single_family,3.0,1990,1650.0,539995.0
2633702726,2015-11-24,2015-10-03,3,condo,3.0,2015,1839.0,1184000.0
2719091170,,2016-07-19,20,condo,2.0,1980,1060.0,365000.0
2781004422,2016-07-12,2016-04-26,30,single_family,3.0,1954,1282.0,615000.0
2834645919,2016-07-14,2016-07-07,36,condo,2.0,1975,1780.0,990000.0
2922726340,2016-05-26,2016-05-12,16,single_family,3.0,1970,1688.0,1049950.0
1008944992,,2016-07-30,12,single_family,2.0,1923,1506.0,715000.0
1012308097,,2016-04-20,30,single_family,6.0,1990,5001.0,2300000.0
1093232421,2016-06-23,2016-06-16,11,single_family,4.0,2015,2205.0,1299995.0
1153119130,,2016-03-20,1,land,,,,199000.0
1173520536,,2016-07-22,36,condo,1.0,2002,1057.0,888000.0
1237322275,,2016-07-06,18,condo,3.0,2003,1897.0,648000.0
1328252551,,2016-07-01,14,condo,2.0,1985,1191.0,520000.0
1359314555,,2016-05-25,18,single_family,3.0,1940,1475.0,980000.0
1371724236,,2016-07-27,12,single_family,2.0,1947,904.0,269000.0
1409038296,,2016-05-04,11,condo,1.0,2008,756.0,789000.0
1430347383,,2016-06-03,27,condo,2.0,2009,1081.0,685000.0
1439760872,2016-06-14,2016-05-23,36,single_family,3.0,1973,1940.0,1050000.0
1466971672,,2015-12-21,1,land,,,,1000000.0
1572440865,2016-06-01,2016-05-17,3,multi_family,4.0,1916,952.0,445000.0
1576921185,,2016-07-11,1,single_family,4.0,1986,1688.0,750000.0
1652520514,,2016-07-17,30,single_family,5.0,2005,3756.0,589000.0
1655446640,2016-07-07,2016-06-20,1,single_family,3.0,1951,1357.0,859000.0
1682436292,,2016-07-15,24,single_family,4.0,1994,3117.0,949000.0
1718333239,2016-07-26,2016-07-14,24,condo,2.0,1968,985.0,650000.0
1727397759,,2016-03-22,36,single_family,5.0,2007,4100.0,4450000.0
1741304984,2016-06-13,2016-06-03,13,multi_family,,1908,4527.0,3500000.0
1896514947,2016-06-22,2016-05-11,28,single_family,4.0,1980,2172.0,979000.0
2014923032,2015-12-02,2015-09-16,5,single_family,4.0,1964,1979.0,1499888.0
2046735062,2016-06-30,2016-06-10,36,condo,2.0,1960,,898000.0
2053925827,2016-07-23,2016-05-21,1,condo,3.0,2016,1810.0,613634.0
2127001378,,2016-06-16,30,single_family,4.0,1987,3124.0,850000.0
2214037255,,2016-04-18,36,single_family,5.0,1965,4602.0,2795000.0
2229976960,,2016-07-10,8,single_family,4.0,1963,1750.0,1399000.0
2253823617,,2016-07-06,17,single_family,4.0,1976,2200.0,1099000.0
2371061385,,2016-07-13,1,single_family,1.0,1914,722.0,395000.0
2477000266,,2015-12-10,19,condo,2.0,1985,1590.0,750000.0
2486672472,,2016-05-31,1,single_family,3.0,2016,2183.0,951000.0
2505423725,2016-07-06,2016-06-17,30,multi_family,3.0,1890,1740.0,795000.0
2589299454,,2016-07-18,18,single_family,4.0,2015,,2985000.0
2693428051,,2016-07-14,30,single_family,5.0,2007,4395.0,1449000.0
2744013401,2016-06-21,2016-05-15,36,multi_family,,1906,3331.0,1995000.0
2770702238,,2016-06-01,30,single_family,4.0,1979,3180.0,1099000.0
2918466653,2016-07-22,2016-06-24,23,condo,2.0,1983,1544.0,1299000.0
2985276387,,2016-07-19,6,condo,2.0,1969,822.0,99000.0
1072481867,,2016-06-29,30,single_family,4.0,1992,3871.0,1350000.0
1248066729,,2016-07-17,8,single_family,3.0,1944,1086.0,330000.0
1251235220,,2016-05-17,18,single_family,3.0,1980,1629.0,499000.0
1265587745,,2016-07-11,12,single_family,3.0,1977,,399500.0
1300976143,2016-06-23,2016-06-16,27,condo,2.0,1974,882.0,260000.0
1368628412,2016-07-11,2016-06-24,17,single_family,3.0,1967,1760.0,888000.0
1369164258,,2016-05-01,30,single_family,4.0,1987,3323.0,1095950.0
1395640748,,2016-06-26,24,single_family,3.0,1936,1597.0,369999.0
1412103184,,2016-07-27,15,single_family,2.0,1950,,398888.0
1462890366,,2016-05-16,16,multi_family,5.0,1920,1812.0,799999.0
1471275203,2016-06-29,2016-06-01,20,single_family,3.0,1918,1416.0,935000.0
1570727518,2016-06-28,2016-05-28,30,single_family,4.0,1941,2360.0,1150000.0
1655408701,2016-06-24,2016-06-08,16,condo,1.0,1992,771.0,289000.0
1656805884,2016-07-10,2016-06-30,16,single_family,4.0,1966,2153.0,1460000.0
1685124851,,2016-07-13,30,single_family,3.0,1980,1899.0,715000.0
1701151894,,2016-07-17,11,condo,2.0,2016,1576.0,1148888.0
1786721102,,2016-07-18,10,land,,1942,,4200000.0
1840331633,,2016-05-19,17,condo,0.0,1982,530.0,599000.0
1882539179,2016-06-30,2016-06-10,35,single_family,3.0,1998,1833.0,989000.0
1989446943,,2016-02-17,22,single_family,7.0,1904,16000.0,2.85E7
2001805420,,2016-06-16,18,single_family,3.0,1950,956.0,410000.0
2052925183,2016-07-15,2016-06-24,18,condo,2.0,1972,1078.0,490000.0
2139130418,2016-07-05,2016-06-15,22,condo,1.0,1984,720.0,399000.0
2151110334,2016-07-08,2016-06-24,36,single_family,3.0,1910,1350.0,1550000.0
2254958440,2016-07-28,2016-07-21,7,single_family,3.0,1959,1090.0,709000.0
2281834338,2016-06-30,2016-06-23,22,single_family,4.0,1964,1244.0,490000.0
2314540751,2016-07-30,2016-07-14,12,condo,1.0,1928,735.0,879000.0
2354587454,,2016-06-06,20,multi_family,,1965,4380.0,2500000.0
2432502835,2016-06-06,2016-05-21,20,single_family,3.0,1954,1220.0,925000.0
2514286660,2016-07-28,2016-06-01,18,condo,3.0,1972,1338.0,435000.0
2577516448,,2016-07-28,30,single_family,6.0,2001,3400.0,1548800.0
2600021073,,2016-07-27,30,single_family,2.0,1946,977.0,235000.0
2701227149,,2016-05-24,30,condo,2.0,1981,817.0,309950.0
2839033456,,2016-06-04,30,single_family,4.0,1994,2981.0,1100000.0
2844250688,2016-07-29,2016-06-02,30,single_family,4.0,1977,2325.0,799000.0
2881080811,2016-06-09,2016-05-28,30,single_family,4.0,1977,1676.0,320000.0
2887613785,,2016-06-27,36,condo,2.0,1963,1050.0,1185000.0
1120252128,2016-07-15,2016-07-09,28,condo,0.0,1972,490.0,345000.0
1122049117,,2016-07-28,24,single_family,3.0,1950,1350.0,1100000.0
1273393048,,2016-07-28,8,multi_family,2.0,1925,1901.0,799000.0
1299015783,2016-07-27,2016-06-03,27,single_family,3.0,2003,2133.0,455995.0
1317845874,,2016-06-10,15,condo,2.0,1979,950.0,599000.0
1318659796,,2016-06-08,23,single_family,2.0,1927,,529000.0
1368333035,2016-07-15,2016-06-13,28,single_family,4.0,1988,1996.0,364900.0
1415382587,2015-04-30,2015-04-15,27,single_family,2.0,1928,1983.0,450000.0
1434665127,,2016-06-28,5,land,,,,449000.0
1543537318,2016-06-05,2016-04-12,14,condo,2.0,1982,878.0,526888.0
1610609228,,2016-05-27,25,multi_family,,1909,2506.0,2500000.0
1718550140,,2016-07-05,12,single_family,4.0,2004,2356.0,699000.0
1865882006,2016-06-06,2016-05-19,21,single_family,3.0,1994,1339.0,355000.0
2023144284,2016-07-01,2016-06-24,20,single_family,3.0,1987,1419.0,329900.0
2035607892,2016-07-14,2016-07-01,30,single_family,3.0,1973,2108.0,929000.0
2195574136,,2016-07-27,1,single_family,4.0,1984,1919.0,969000.0
2237626566,,2016-06-02,36,single_family,5.0,1986,3480.0,1499900.0
2275265168,,2016-07-14,26,condo,2.0,1973,1016.0,525000.0
2346510711,2016-06-25,2016-06-10,36,multi_family,2.0,1951,4050.0,3800000.0
2372570641,,2015-04-03,1,land,,,,599000.0
2440732463,,2016-07-29,24,single_family,4.0,2005,3092.0,539000.0
2450912669,2016-07-28,2016-06-20,15,single_family,3.0,2001,2268.0,439900.0
2465709939,,2016-05-31,25,single_family,4.0,1953,4000.0,4798000.0
2481806136,2016-07-07,2016-04-22,30,single_family,4.0,2000,2797.0,479000.0
2553749243,2016-07-27,2016-07-07,8,condo,3.0,1903,,899000.0
2597108368,2016-07-25,2016-07-15,19,single_family,3.0,1991,1300.0,649999.0
2622440007,,2015-02-25,8,land,,,,545000.0
2651652073,2016-06-23,2016-06-08,29,single_family,2.0,1929,787.0,259000.0
2725288689,2016-07-28,2016-07-13,11,condo,2.0,1967,715.0,539000.0
2785822459,2016-07-31,2015-10-05,36,single_family,2.0,1992,742.0,659000.0
2797865962,2016-06-25,2016-05-10,30,single_family,4.0,1994,2490.0,430000.0
2849617073,,2014-11-28,6,land,,,,500000.0
2892050633,,2016-07-21,29,condo,1.0,1969,860.0,668000.0
2976390707,2016-07-25,2016-02-27,21,multi_family,8.0,1970,4199.0,1449888.0
2979273757,,2016-04-22,10,single_family,7.0,2002,7000.0,4500000.0
1007459492,2016-07-29,2016-07-15,15,single_family,4.0,1951,2042.0,1400000.0
1013888522,2016-07-05,2016-01-28,19,single_family,4.0,2015,3308.0,2880000.0
1021143797,,2016-06-06,1,single_family,3.0,1906,760.0,598888.0
1047504575,,2016-07-16,1,single_family,3.0,1970,1368.0,629000.0
1196156157,2016-07-29,2016-05-12,17,single_family,3.0,1977,1207.0,399000.0
1288510485,,2016-07-13,7,condo,1.0,,467.0,585000.0
1292124183,2016-07-12,2016-07-05,9,condo,3.0,1983,1749.0,359000.0
1310275846,2016-05-31,2016-03-27,30,single_family,4.0,1998,2740.0,1370000.0
1353674771,2016-07-07,2016-07-01,30,single_family,4.0,2006,2520.0,434900.0
1489599132,,2016-05-25,30,single_family,5.0,2012,3616.0,1347888.0
1520378081,,2016-07-26,27,condo,2.0,1988,1092.0,255000.0
1577192071,2016-07-21,2016-06-23,30,single_family,4.0,2016,2793.0,850000.0
1669378691,2016-07-23,2016-07-14,10,condo,2.0,1985,948.0,299000.0
1693387280,,2016-06-23,1,condo,1.0,1926,,265000.0
1696958638,,2016-06-06,14,condo,2.0,1985,1275.0,579000.0
1697314909,2016-05-26,2016-03-16,20,single_family,5.0,1986,5695.0,2495000.0
1728176003,,2016-06-07,19,single_family,3.0,1919,1433.0,800000.0
1735554137,2016-07-11,2016-04-28,1,single_family,4.0,2016,,1130990.0
1807736862,,2016-07-14,36,condo,2.0,1905,1612.0,989000.0
1873552829,,2016-06-29,30,single_family,4.0,1988,2728.0,888000.0
1901388775,2016-07-20,2016-07-07,29,condo,2.0,2005,1466.0,675000.0
1932790879,,2016-01-22,21,single_family,1.0,1947,500.0,399000.0
2169935410,,2016-05-07,8,condo,3.0,2016,1954.0,600686.0
2302776544,2016-06-17,2016-05-27,28,single_family,3.0,1942,1052.0,389000.0
2326792594,2016-06-19,2016-06-03,24,single_family,4.0,1992,2659.0,1280000.0
2387183904,,2016-07-15,22,single_family,3.0,1959,1445.0,575000.0
2397881491,,2016-06-29,3,single_family,2.0,1929,1071.0,299950.0
2522235679,2016-07-29,2016-07-11,15,single_family,2.0,1982,858.0,399950.0
2527574030,,2016-06-28,22,single_family,4.0,2015,1927.0,799888.0
